track_id,artist_id,audio_path,text,split,y_genre,y_tags,y_valence,y_arousal,duration_s
musiccaps_GcOOmVSM8Uw_110_120,yt_GcOOmVSM8Uw,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GcOOmVSM8Uw_110_120.mp3,"The low quality recording features, in the first half of the loop, a mono and noisy recording of a punk live performance with some crowd cheering noises. It sounds energetic and the recording suddenly fades out, transitioning into the second part of the loop which features a side synth pad that sounds suspenseful.",train,-1,"[""low quality"", ""mono"", ""noisy"", ""crowd cheering"", ""fade out"", ""wide synth pad"", ""suspenseful"", ""energetic"", ""punk"", ""live performance""]",,,10.0
musiccaps_GcYeBWujhjw_10_20,yt_GcYeBWujhjw,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GcYeBWujhjw_10_20.mp3,This amateur recording features a rock song. A repetitive phrase is played on the guitar. The first bar consists of only the guitar sound. The bass and percussion start playing after one bar. The bass plays one note in groups of twos. The percussion plays a groovy rock beat. The hi-hat is played in a group of four strokes on the closed hi-hat followed by one stroke on the open hi-hat. There are no voices in this song. The mood of this song is melancholic.,train,-1,"[""amateur recording"", ""rock"", ""guitar"", ""repetitive phrase"", ""percussion"", ""bass"", ""no voice"", ""no other instruments"", ""slow tempo"", ""melancholic mood""]",,,10.0
musiccaps_GcnLApOeCh0_30_40,yt_GcnLApOeCh0,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GcnLApOeCh0_30_40.mp3,"The low quality recording features a reverberant background electro music that consists of claps, ""4 on the floor"" kick pattern and addictive violin melody. It is in mono and it sounds like it was recorded with a phone in a medium size room, as the music is playing through a speaker.",test,-1,"[""low quality"", ""mono"", ""phone recording"", ""reverberant background music"", ""electro"", ""energetic"", ""clapping"", ""4 on the floor kick"", ""addictive violin melody""]",,,10.0
musiccaps_GcqCHmHXEjo_30_40,yt_GcqCHmHXEjo,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GcqCHmHXEjo_30_40.mp3,"This music is instrumental . The tempo is fast with a burst of harmonious instrumentation. The music is orchestral with animated trumpets, melodious violin  symphony, enthusiastic drumming, piano accompaniment and male vocalisation in the background. The music is bright, lively, powerful, commanding, fluent, gripping ,compelling and a delight to the ears.",test,-1,"[""instrumental"", ""fast tempo"", ""bright"", ""gripping"", ""compelling"", ""delightful"", ""commanding"", ""enthralling"", ""orchestra"", ""bright trumpets"", ""bow stringed instrument"", ""cello"", ""viola"", ""vocalisation in background"", ""burgeoning"", ""instrumental ensemble"", ""sonic treat"", ""brass band"", ""melodious violin symphony"", ""enthusiastic drumming""]",,,10.0
musiccaps_Gde1fn1Y1uM_30_40,yt_Gde1fn1Y1uM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Gde1fn1Y1uM_30_40.mp3,"This hard rock song features a male voice singing the main melody. The song starts with a distortion guitar playing a riff. The percussion plays a simple beat in common time. Once the voice starts singing, the guitars play power chords using down strokes. The bass follows the root notes of the chords. The mood of this song is happy. This song can be played in a car chase sequence in a movie.",test,-1,"[""hard rock"", ""glam rock"", ""male voice"", ""happy mood"", ""distortion guitar"", ""rock percussion"", ""fast tempo"", ""rock bass""]",,,10.0
musiccaps_GglIHiqClGM_30_40,yt_GglIHiqClGM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GglIHiqClGM_30_40.mp3,"This music is a percussion instrumental. The tempo is medium fast with the drummer playing a groovy beat on the bass drum. The effect is low pitched loud, booming, resounding vibrato. There is no other instrument in this clip, so this could either be a tutorial or an introduction to a song.",test,-1,"[""instrumental"", ""medium tempo"", ""song introduction"", ""tutorial"", ""percussion instrumental"", ""drum beats"", ""vibrato"", ""bass"", ""ceremonial drum"", ""bass drum"", ""kick drum"", ""rhythmic time"", ""booming"", ""resounding"", ""march"", ""low pitched"", ""percussion instrument"", ""deep sounding""]",,,10.0
musiccaps_Gh4KBdcCU64_160_170,yt_Gh4KBdcCU64,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Gh4KBdcCU64_160_170.mp3,This song features a female voice crooning the main melody. She is using vocables and no lyrics. The same melody is played on the synth immediately after she sings the first first line. A percussion player plays a simple beat. A tambourine plays in the background. The rest of the instruments are not clear due to the low audio quality. This song can be played in a coffee shop. The mood of this song is romantic.,train,-1,"[""amateur recording"", ""synth"", ""low quality audio"", ""percussion"", ""female voice"", ""slow tempo"", ""crooning"", ""vocables""]",,,10.0
musiccaps_GiTmjE7az74_30_40,yt_GiTmjE7az74,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GiTmjE7az74_30_40.mp3,This is a video game theme cover. The theme belongs to the Super Mario franchise. The main theme is being played on an analog sounding small keyboard. There is an added rhythmic background of beatboxing in this version. The atmosphere is playful. This piece could be used in the background of arcade gaming social media content.,test,-1,"[""video game theme"", ""no singer"", ""instrumental"", ""analog sounding"", ""small keyboard"", ""beatboxing"", ""playful"", ""cheerful"", ""groovy""]",,,10.0
musiccaps_GinP_ZRgAoY_30_40,yt_GinP_ZRgAoY,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GinP_ZRgAoY_30_40.mp3,The audio contains someone playing an acoustic guitar while a female voice is singing. The performance sounds calming but there is a loud buzzing in the recording disturbing the atmosphere. This is an amateur recording. This song may be jamming at home.,test,-1,"[""singer-songwriter"", ""acoustic guitar"", ""female voice singing"", ""amateur recording"", ""calm""]",,,10.0
musiccaps_Gj6etuzTWlQ_30_40,yt_Gj6etuzTWlQ,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Gj6etuzTWlQ_30_40.mp3,"The low quality recording features a harmonized kids' vocals singing over a muffled flute melody. The recording is very noisy and it is in mono, but regardless it sounds happy and fun.",test,-1,"[""low quality"", ""harmonized kids vocals"", ""noisy"", ""mono"", ""muffled flute melody"", ""happy"", ""fun""]",,,10.0
musiccaps_GjE_iD2BbFg_190_200,yt_GjE_iD2BbFg,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GjE_iD2BbFg_190_200.mp3,This is a traditional south asian song. We have an accordion-like instrument for the melodic component and a tabla for percussion. The singer has a passionate voice. The audio quality is poor and the song distorts.,train,-1,"[""south asian music"", ""low quality audio"", ""distortion"", ""accordion"", ""tabla"", ""passionate male vocalist""]",,,10.0
musiccaps_GkB_BkyVyPs_30_40,yt_GkB_BkyVyPs,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GkB_BkyVyPs_30_40.mp3,"The low quality recording features a live performance of a reggae song that consists of shimmering cymbals, addictive brass melody and muffled male vocal singing over it. It is noisy and in mono, and it sounds thin, harsh, muddy, messy and energetic.",test,-1,"[""low quality"", ""shimmering cymbals"", ""noisy"", ""mono"", ""addictive brass melody"", ""muffled male vocal"", ""live performance"", ""reggae"", ""loud"", ""thin"", ""harsh"", ""muddy"", ""messy"", ""energetic""]",,,10.0
musiccaps_GmGWvBNO8JI_30_40,yt_GmGWvBNO8JI,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GmGWvBNO8JI_30_40.mp3,This is an instrumental showcase jam. A clean sounding electric guitar solo is being played. The track has an easygoing aura to it. Parts of this jam can be picked and lifted to be used as clean guitar samples for a beat. It could also be used in advertisement jingles.,test,-1,"[""jam"", ""no singer"", ""instrumental"", ""single instrument"", ""electric guitar"", ""clean sounding"", ""guitar solo"", ""easygoing"", ""simple tune""]",,,10.0
musiccaps_GopccU3Am1w_20_30,yt_GopccU3Am1w,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GopccU3Am1w_20_30.mp3,"The low quality recording features a live performance of a spooky glass melody. The recording is very noisy, as there are crowd chattering noises in the background.",test,-1,"[""spooky glass melody"", ""crowd chattering"", ""noisy"", ""low quality"", ""live performance""]",,,10.0
musiccaps_Gow0TlxIx7U_220_230,yt_Gow0TlxIx7U,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Gow0TlxIx7U_220_230.mp3,Someone is playing an acoustic guitar strumming chords on the backbeat while someone is holding the rhythm with a shaker and a percussion in the background. This song may be playing while having a jam session with your friends.,train,-1,"[""reggae/pop"", ""amateur recording"", ""acoustic guitar"", ""shaker"", ""percussion"", ""medium tempo""]",,,10.0
musiccaps_GrbrWNohr6Y_30_40,yt_GrbrWNohr6Y,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GrbrWNohr6Y_30_40.mp3,"A female vocalist sings this mellow song. The tempo is slow with a subtle electric guitar accompaniment. The audio quality is inferior making it difficult to hear the song well. There is another track superimposed over the song which has sound so footsteps, metal being dragged, crickets, cricket chirping, breeze and some rustling. This is an audio of a song being played outdoors.",test,-1,"[""female vocalist"", ""slow tempo"", ""static"", ""growling sound"", ""crickets"", ""ambient outdoor sounds"", ""rustling"", ""mellow"", ""soft"", ""two tracks"", ""outdoors"", ""subtle electric guitar"", ""metal being dragged"", ""white noise"", ""cricket chirping""]",,,10.0
musiccaps_Grtmre_r9yI_250_260,yt_Grtmre_r9yI,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Grtmre_r9yI_250_260.mp3,"The low quality recording features a live performance of a folk song that consists of flat female vocals, harmonizing low male vocals, muffled drums, some wooden percussive elements, groovy bass and short strings licks. It sounds energetic and groovy, but the drums are really poorly recorded.",test,-1,"[""low quality"", ""live performance"", ""folk"", ""short strings licks"", ""muffled drums"", ""harmonized male vocals"", ""flat female vocal"", ""groovy bass"", ""groovy"", ""energetic"", ""wooden percussive elements""]",,,10.0
musiccaps_GuHDy--gWiM_30_40,yt_GuHDy--gWiM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GuHDy--gWiM_30_40.mp3,"The low quality recording features a live performance of a folk song and it contains a steel guitar solo melody played over, acoustic rhythm guitar, electric guitar melody, shimmering cymbals, punchy snare, groovy bass, followed by violin melody, crowd noises and claps. It sounds passionate, uptempo, soulful and energetic.",train,-1,"[""low quality"", ""folk"", ""live performance"", ""wide clapping"", ""crowd noises"", ""steel guitar solo melody"", ""acoustic rhythm guitar melody"", ""groovy bass"", ""punchy snare"", ""shimmering cymbals"", ""electric guitar melody"", ""violin melody"", ""passionate"", ""uptempo"", ""soulful"", ""energetic""]",,,10.0
musiccaps_GuJdy864xWM_30_40,yt_GuJdy864xWM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GuJdy864xWM_30_40.mp3,"Along with the vintage south asian vocal performance from an emotive female vocalist, this song features enchanting melodies from the bansuri. For percussion, we have tablas and tambourines. This is a live performance in a concert venue.",train,-1,"[""indian music"", ""south asian music"", ""vintage indian music"", ""classical indian music"", ""live recording"", ""live performance"", ""passionate female vocalist"", ""tabla"", ""shaker"", ""bansuri melody""]",,,10.0
musiccaps_GuQFhmGqdog_62_72,yt_GuQFhmGqdog,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GuQFhmGqdog_62_72.mp3,"A female vocalist sings this rather vigorous country song. The tempo is fast with vocalisation. The vocalist is yodelling vigorously and rhythmically to the accompaniment of an animated banjo, fiddle, resonator and mandolin harmony, vibrant drumming and.",test,-1,"[""female vocalist"", ""fast tempo"", ""falsetto"", ""high notes"", ""resonator"", ""people clapping"", ""cheering"", ""breeze"", ""ambient nature sounds"", ""energetic vocals"", ""spirited drumming"", ""vigorous banjo accompaniment"", ""mandolin"", ""fiddle"", ""dobro"", ""rapid singing"", ""energetic"", ""vocalisation"", ""spirited"", ""enthusiastic"", ""normal voice to falsetto"", ""rapid change in pitch""]",,,10.0
musiccaps_GuYRF0no7hw_30_40,yt_GuYRF0no7hw,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GuYRF0no7hw_30_40.mp3,"The low quality recording features a rock song that consists of electric guitar chords, being played in a video game by plastic guitar, which makes plastic tapping noises. There are also some crowd cheering noises and the recording is very noisy overall.",test,-1,"[""plastic tapping sounds"", ""crowd cheering"", ""low quality"", ""noisy"", ""rock"", ""electric guitar chords"", ""video game""]",,,10.0
musiccaps_Guu30szkA-0_30_40,yt_Guu30szkA-0,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Guu30szkA-0_30_40.mp3,"This is a drum & bass music piece. There is a female vocal sample that is being played repetitively. The main theme is being played by a keyboard while there is a strong bass in the background. The rhythmic background consists of a very fast tempo electronic drum beat. The atmosphere is modern. This piece could be played at nightclubs, at drum & bass events and in DJ sets. It could also work well in the soundtrack of a futuristic movie or a car racing video game.",test,-1,"[""drum & bass"", ""electronic dance music"", ""female vocal sample"", ""melodic singing keyboard"", ""electronic drums"", ""bass"", ""groovy"", ""urban"", ""danceable"", ""modern sounding"", ""very fast tempo""]",,,10.0
musiccaps_Gw0KmZ3kbjs_30_40,yt_Gw0KmZ3kbjs,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Gw0KmZ3kbjs_30_40.mp3,"The low quality recording features a repetitive synth bass melody played on a modulated synthesizer, followed by bouncy snare. The recording is very noisy, in mono, with some chair squeaking and phone grip noises.",test,-1,"[""low quality"", ""repetitive modulate synth bass melody"", ""noisy"", ""mono"", ""bouncy snare"", ""groovy"", ""chair squeaking"", ""phone grip noises""]",,,10.0
musiccaps_GwTXkfuc5v8_30_40,yt_GwTXkfuc5v8,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GwTXkfuc5v8_30_40.mp3,"A male vocalist sings this HIp-hop. The tempo is medium with subdued keyboard accompaniment, slick drumming, boomy bass drops, synthesised arrangements and vocal backup. The song is youthful; enthusiastic, passionate, insistent, repetitive,  groovy,rhythmic chanting with a dance groove. This song is Contemporary Hip-Hop/Rap.",test,-1,"[""male vocalist"", ""medium tempo"", ""rap"", ""raper"", ""vocal riff"", ""reverb"", ""syncopated background harmony"", ""hip-hop"", ""pop rap"", ""rhythmic patter"", ""boomy bass lines"", ""slick drumming"", ""drum machine"", ""digital drums"", ""rhythmic"", ""chanting"", ""repetitive"", ""passionate"", ""insistent"", ""keyboard accompaniment"", ""synthesiser arrangements"", ""electronic music"", ""groovy"", ""dance music"", ""trap"", ""trippy"", ""youthful"", ""female vocal backup""]",,,10.0
musiccaps_GwxSvUoYSZg_10_20,yt_GwxSvUoYSZg,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GwxSvUoYSZg_10_20.mp3,"This recording is full of atmospheric sounds that are modulated rising and falling in pitch with liquid klick noises, white noise and a lot of reverb. These sounds are probably created with a synthesizer. A pad sound is playing long notes in the mid range while a soft subbass is underlining the strings. This composition may be playing in an underwater scene in a movie.",test,-1,"[""cinematic"", ""atmospheric"", ""padsounds"", ""modulated noises"", ""digital strings"", ""evolving"", ""subbass"", ""experimental"", ""slow""]",,,10.0
musiccaps_GxeDIuOzxmU_30_40,yt_GxeDIuOzxmU,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GxeDIuOzxmU_30_40.mp3,"The low quality recording features an arpeggiated harp melody. It sounds emotional and passionate and the recording is noisy, in mono and a bit muffled.",train,-1,"[""low quality"", ""noisy"", ""mono"", ""muffled"", ""emotional"", ""passionate"", ""arpeggiated harp melody""]",,,10.0
musiccaps_GyxH8ep_Vx8_30_40,yt_GyxH8ep_Vx8,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GyxH8ep_Vx8_30_40.mp3,The low quality recording features a funky harmonica solo melody being played. The recording is noisy and in mono.,val,-1,"[""low quality"", ""mono"", ""noisy"", ""harmonica solo melody"", ""funky""]",,,10.0
musiccaps_Gz8RlHf3Czs_30_40,yt_Gz8RlHf3Czs,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\Gz8RlHf3Czs_30_40.mp3,The low quality recording features a female vocal beatboxing a dubstep song. It sounds energetic and aggressive.,train,-1,"[""low quality"", ""female vocal beatboxing"", ""energetic"", ""dubstep"", ""aggressive""]",,,10.0
musiccaps_GzRvq0gJbj0_70_80,yt_GzRvq0gJbj0,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\GzRvq0gJbj0_70_80.mp3,"In this clip we have a set of uilleann pipes being used to play a sweet and enchanting melody. It's a live performance. There's a sustained pad synth which also sounds ethereal, being used to support the uilleann pipes. This is traditional Irish or Celtic folk music. The song is emotional and captivating, with a slow tempo.",train,-1,"[""uillean pipes"", ""live performance"", ""irish traditional music"", ""irish folk music"", ""sweet tone"", ""sweet sounding melody"", ""soothing"", ""calming"", ""celtic music"", ""mystical"", ""fantasy"", ""sustained pad synth""]",,,10.0
musiccaps_H-bTMbePj0A_30_40,yt_H-bTMbePj0A,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\H-bTMbePj0A_30_40.mp3,The song is an instrumental. The song is medium tempo with a percussionist playing a delightful melody on the steel drums with a steady drum rhythm and a percussive bass line. The song is cheerful and has a life message of being happy. The song audio quality is poor.,test,-1,"[""steel drums"", ""caribbean music"", ""song cover"", ""percussive bass line"", ""movie sound track"", ""groovy rhythm"", ""instrumental cover"", ""instrumental music"", ""percussionist"", ""groovy rhythm"", ""memdium tempo"", ""steady drumming rhythm"", ""reggae music influences"", ""soloist"", ""emotional"", ""life is good"", ""sand and sea"", ""tropical beach party"", ""disney movie"", ""children\u2019s favourites"", ""cheerful"", ""positive"", ""inspiring"", ""life is good"", ""motivational""]",,,10.0
musiccaps_H18aK9HhNSM_30_40,yt_H18aK9HhNSM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\H18aK9HhNSM_30_40.mp3,"The low quality recording features a live performance of a country song played by ukulele orchestra, smooth double bass and sung by fruity male vocals. It is uptempo and it sounds energetic, even without drums, and passionate.",test,-1,"[""low quality"", ""live performance"", ""fruity male vocal"", ""country"", ""ukulele orchestra chord progressions"", ""smooth double bass"", ""uptempo"", ""energetic"", ""passionate""]",,,10.0
musiccaps_H4rdJlSSt5Y_30_40,yt_H4rdJlSSt5Y,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\H4rdJlSSt5Y_30_40.mp3,"The low quality recording features a covered song with arpeggiated banjo melody and flat female vocal that is occasionally out of tune. The recording is noisy and in mono, as if it was recorded with a phone, but it is also emotional, regardless of the voice crack.",test,-1,"[""low quality"", ""arpeggiated banjo melody"", ""noisy"", ""mono"", ""flat female vocal"", ""emotional"", ""voice crack""]",,,10.0
musiccaps_H4tyvJJzSDk_30_40,yt_H4tyvJJzSDk,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\H4tyvJJzSDk_30_40.mp3,"Professionally recorded music featuring an intimate female vocal, delicate piano, and orchestral string accompaniment. The tempo is slow, the production is high fidelity and the mood is an introspective one. Would be perfect in an animated kids movie.",test,-1,"[""high fidelity production"", ""professionally recorded"", ""movie music"", ""intimate female vocal"", ""fairy tale"", ""delicate piano"", ""slow tempo"", ""orchestral string accompaniment"", ""introspective"", ""animated kids movie""]",,,10.0
musiccaps_H6Y_7Ax34-g_290_300,yt_H6Y_7Ax34-g,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\H6Y_7Ax34-g_290_300.mp3,This is a gear review jam. There is an electric guitar playing simple tunes. An amp plug is connected to the electric guitar. The atmosphere is easygoing. Sounds from this recording can be sampled to be used in advertisement jingles.,train,-1,"[""jam"", ""no singer"", ""instrumental"", ""single instrument"", ""electric guitar"", ""guitar solo"", ""amp plug"", ""easygoing"", ""simple tunes""]",,,10.0
musiccaps_H6qzijVEqZQ_10_20,yt_H6qzijVEqZQ,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\H6qzijVEqZQ_10_20.mp3,This is a pop funk piece used as a jingle for an ad. There is a male vocalist singing melodically while the electric guitar is playing a catchy tune with the bass guitar playing a groovy bass line. A normal tempo acoustic drum beat provides the rhythmic background. There are a couple of sound effects in the end. The piece has an easygoing atmosphere. It is the perfect match for a jingle. It could also be used in DJ sets or remixes.,test,-1,"[""pop funk"", ""jingle"", ""male vocal"", ""melodic singing"", ""electric guitar"", ""bass guitar"", ""acoustic drums"", ""funky"", ""easygoing"", ""normal tempo"", ""sound effects"", ""breath"", ""stamp"", ""generic"", ""easygoing""]",,,10.0
musiccaps_H6rZwBc6aNM_30_40,yt_H6rZwBc6aNM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\H6rZwBc6aNM_30_40.mp3,"The low quality recording features an electro song that consists of a reverberant ""4 on the floor"" kick pattern, followed by suspenseful synth stabs. At the very end of the loop there is a short riser, after which comes the snippet of a filtered synth bass. It sounds thin, as it was poorly mixed.",test,-1,"[""low quality"", ""reverberant \""4 on the floor\"" kick hits"", ""suspenseful synth stab"", ""filtered synth bass"", ""short riser"", ""electro"", ""thin"", ""poor mix""]",,,10.0
musiccaps_HAEoz3VbaP8_0_10,yt_HAEoz3VbaP8,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HAEoz3VbaP8_0_10.mp3,Someone is playing a ukulele. The piece sounds calming as someone is picking the strings: At the beginning of the song you can hear some white noise. This is an amateur recording but the quality is not bad. This song may be playing a documentary showing landscapes in slow motion.,test,-1,"[""ukulele"", ""slow paced melody picking"", ""amateur recording"", ""calm""]",,,10.0
musiccaps_HCCGZh-TxK0_30_40,yt_HCCGZh-TxK0,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HCCGZh-TxK0_30_40.mp3,"A male vocalist sings this light melody. The tempo is medium with a funky bass line, keyboards accompaniment; slick drumming, groovy electric guitar and acoustic guitar riff with female vocal backup. The song is light, punchy, buoyant, groovy, funky,insightful, reflective and melodic. This song is a spirited Reggae song.",val,-1,"[""male vocalist"", ""medium fast tempo"", ""reflective"", ""melodic"", ""keyboard harmony"", ""groovy"", ""funky"", ""youthful"", ""buoyant"", ""reflective"", ""organ"", ""electric guitar"", ""acoustic guitar"", ""steady drumming"", ""funky bass line"", ""bass drum"", ""pipe organ"", ""light"", ""playful"", ""affecting"", ""insightful"", ""cymbals"", ""female vocal backup"", ""reggae"", ""jazz""]",,,10.0
musiccaps_HDSV7Pzq8CA_80_90,yt_HDSV7Pzq8CA,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HDSV7Pzq8CA_80_90.mp3,A drum is playing a four on the floor groove with a kick on every beat along to a bassline and a tambourine. Two e-guitars are strumming funky sounding chords. Male singers are singing a melody together in the mid-range. This song may be playing live at a local event.,test,-1,"[""popmusic"", ""e-guitars"", ""drums"", ""tambourine"", ""male voices singing"", ""mid range"", ""e-bass"", ""amateur recording"", ""uptempo""]",,,10.0
musiccaps_HEclHruM37s_210_220,yt_HEclHruM37s,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HEclHruM37s_210_220.mp3,"This is a rap rock song that fuses elements from each genre. The rapper has a charismatic and fiery approach, and after his rap verse we hear a blues-rock electric guitar solo. There's a sustained warm synth with a flanger that supports the whole melodic aspect of the track. The mood of this song feels motivating.",train,-1,"[""hip hop"", ""electric guitar solo"", ""rap rock"", ""bluesy electric guitar tone"", ""simple hip hop drum beat"", ""charismatic fiery male rapper"", ""bright flanger synth"", ""harmonica""]",,,10.0
musiccaps_HEhogaw0vUg_30_40,yt_HEhogaw0vUg,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HEhogaw0vUg_30_40.mp3,"The low quality recording features a live performance of a pop song and it consists of flat female and male vocal rapping over ""4 on the floor"" kick pattern and electric guitar melody. There are some crowd clapping and cheering noises in the background. It sounds exciting and energetic.",test,-1,"[""low quality"", ""clapping"", ""crowd cheering"", ""pop"", ""live performance"", ""flat male vocal"", ""flat female vocal"", ""4 on the floor kick pattern"", ""electric guitar melody"", ""exciting"", ""energetic""]",,,10.0
musiccaps_HEk4fx_XNNE_20_30,yt_HEk4fx_XNNE,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HEk4fx_XNNE_20_30.mp3,"The song is an instrumental. The song is medium tempo with ambient room noises, like a volume knob turned up, a guitar being plugged in and the rhythmic strumming of an amplified distortion guitar. The song is energetic and passionate. The song is an introduction to a rock song.",test,-1,"[""knob turns"", ""electric hum"", ""increasing volume"", ""strings making noises"", ""plugging into the guitar"", ""ambient room noise"", ""echo tones"", ""amplified guitar playing in rhythm"", ""medium tempo"", ""instrumental music"", ""song intro"", ""rock music"", ""groovy music"", ""youthful"", ""energetic"", ""passionate"", ""rebellion"", ""classic rock"", ""rock guitar"", ""electric buzz""]",,,10.0
musiccaps_HFH9tcIK_PM_170_180,yt_HFH9tcIK_PM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HFH9tcIK_PM_170_180.mp3,"A female vocalist sings this enthusiastic song. The tempo is fast with keyboard harmony, infectious drumming, turntable effects, digital drumming, electronic music arrangements, boomy bass lines, vocal backup, vocalisation and synthesiser articulation. The song is passionate, emotional, powerful, impactful, engaging and inspiring with a punchy and youthful dance groove. This song is a powerful Synth Pop.",test,-1,"[""female vocalist"", ""fast tempo"", ""distorted audio"", ""syth pop"", ""youthful"", ""inspiring"", ""powerful"", ""passionate"", ""emotional"", ""vocal backup"", ""vocalisation"", ""feminist"", ""feminism"", ""female power"", ""girl power"", ""turn table effects"", ""boomy bass drops"", ""keyboard harmony"", ""static"", ""electroni music"", ""boomy"", ""thumping beats"", ""inferior audio quality"", ""muddled audio"", ""muffled"", ""synthesiser articulation"", ""electronic music"", ""digital instrumentation""]",,,10.0
musiccaps_HFVM5pVTwkM_150_160,yt_HFVM5pVTwkM,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HFVM5pVTwkM_150_160.mp3,"The Blues/Pop song features groovy hi hats, punchy snare and kick hits, tinny snare rolls in-between snare hits, addictive brass melody and smooth bass at the very end of the loop. It sounds a bit repetitive, but still addictive and energetic.",test,-1,"[""blues/pop"", ""groovy hi hats"", ""punchy snare"", ""tinny snare rolls"", ""addictive brass melody"", ""punchy kick"", ""smooth bass"", ""energetic"", ""addictive"", ""repetitive""]",,,10.0
musiccaps_HH3ryAEP308_30_40,yt_HH3ryAEP308,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HH3ryAEP308_30_40.mp3,"The song is an instrumental. The tempo is medium fast with a groovy bass line, massive bass drops, various percussion hits, chirping tones, keyboard accompaniment and syncopated rhythms. The song is a modern electronic  techno dance tune produced in a  home studio.",train,-1,"[""massive bass drops"", ""instrumental music"", ""whooshing tones"", ""energetic"", ""youthful"", ""pulsating"", ""adrenaline rush"", ""techno dance music"", ""beeping tones"", ""chirping tones"", ""electronic dance music"", ""various percussion hits"", ""quick fingers"", ""home studio"", ""medium fast tempo"", ""groovy rhythm"", ""people dancing"", ""party all night"", ""techno dance hits"", ""drumming"", ""scratching tones""]",,,10.0
musiccaps_HHTgjmgTV6c_30_40,yt_HHTgjmgTV6c,B:\CSE425_Project\gnn-bert-music-context\data\raw\musiccaps\audio\HHTgjmgTV6c_30_40.mp3,"The low quality recording features a house song that contains echoing male vocal singing over shimmering hi hats, bouncy claps, ""4 on the floor"" kick pattern and repetitive synth lead melody. It sounds energetic and groovy.",test,-1,"[""house"", ""low quality"", ""repetitive echoing male vocal"", ""shimmering hi hats"", ""bouncy claps"", ""\""4 on the floor\"" kick pattern"", ""repetitive synth lead melody"", ""energetic"", ""groovy""]",,,10.0
